order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,market,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,shipping_cost,order_priority,year,line_id,order_key,return_status
GH-2014-4170,2014-07-10,2014-07-13,First Class,Dianna Wilson,Home Office,Greater Accra,Ghana,Africa,Africa,OFF-HAR-10003514,Office Supplies,Labels,"Harbour Creations Removable Labels, Laser Printer Compatible",10.17,1,0.0,4.5600000000000005,1.4,Medium,2014,40985,Africa|GH-2014-4170,Not Returned
IN-2014-19771,2014-07-10,2014-07-14,Standard Class,Vicky Freymann,Home Office,Queensland,Australia,APAC,Oceania,FUR-FU-10001447,Furniture,Furnishings,"Eldon Stacking Tray, Duo Pack",85.212,3,0.1,-1.9079999999999995,0.78,Medium,2014,40986,APAC|IN-2014-19771,Not Returned
IT-2014-3254948,2014-07-10,2014-07-13,First Class,Bobby Odegard,Consumer,South Holland,Netherlands,EU,Central,OFF-BI-10001685,Office Supplies,Binders,"Avery Index Tab, Durable",6.6899999999999995,2,0.5,-3.2699999999999996,0.69,High,2014,40987,EU|IT-2014-3254948,Not Returned
US-2014-100209,2014-07-10,2014-07-16,Standard Class,Tamara Dahlen,Consumer,Oregon,United States,US,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.0800000000000003,2,0.7,-0.792,0.08,Medium,2014,40988,US|US-2014-100209,Not Returned
IN-2014-79544,2014-07-11,2014-07-14,First Class,Justin Hirsh,Consumer,Yogyakarta,Indonesia,APAC,Southeast Asia,FUR-BO-10004842,Furniture,Bookcases,"Dania 3-Shelf Cabinet, Pine",796.8240000000001,6,0.07,231.264,270.56,High,2014,40989,APAC|IN-2014-79544,Not Returned
IN-2014-79544,2014-07-11,2014-07-14,First Class,Justin Hirsh,Consumer,Yogyakarta,Indonesia,APAC,Southeast Asia,TEC-CO-10000660,Technology,Copiers,"Brother Fax and Copier, Laser",890.4285,5,0.07,114.7785,181.55,High,2014,40990,APAC|IN-2014-79544,Not Returned
MX-2014-113894,2014-07-11,2014-07-16,Standard Class,Alice McCarthy,Corporate,Rio Grande do Sul,Brazil,LATAM,South,FUR-BO-10003499,Furniture,Bookcases,"Ikea Library with Doors, Pine",972.64,4,0.0,58.32000000000001,87.051,High,2014,40991,LATAM|MX-2014-113894,Not Returned
ES-2014-1102132,2014-07-11,2014-07-13,Second Class,Naresj Patel,Consumer,Catalonia,Spain,EU,South,TEC-AC-10003417,Technology,Accessories,"SanDisk Memory Card, Programmable",341.73,3,0.0,34.11,56.41,High,2014,40992,EU|ES-2014-1102132,Not Returned
ES-2014-3986366,2014-07-11,2014-07-15,Standard Class,Eric Murdock,Consumer,England,United Kingdom,EU,North,OFF-ST-10000648,Office Supplies,Storage,"Eldon File Cart, Industrial",1023.1200000000001,8,0.0,122.64000000000001,51.86,Medium,2014,40993,EU|ES-2014-3986366,Not Returned
IN-2014-82736,2014-07-11,2014-07-15,Standard Class,Ed Braxton,Corporate,Waikato,New Zealand,APAC,Oceania,TEC-MA-10000858,Technology,Machines,"Panasonic Printer, White",529.8000000000001,2,0.0,68.82000000000001,39.87,Medium,2014,40994,APAC|IN-2014-82736,Not Returned
ES-2014-3661350,2014-07-11,2014-07-16,Standard Class,Edward Hooks,Corporate,Abruzzi,Italy,EU,South,FUR-BO-10002812,Furniture,Bookcases,"Sauder 3-Shelf Cabinet, Pine",504.0900000000001,3,0.0,115.92,39.31,Medium,2014,40995,EU|ES-2014-3661350,Not Returned
MX-2014-142629,2014-07-11,2014-07-17,Standard Class,Nona Balk,Corporate,La Libertad,El Salvador,LATAM,Central,FUR-TA-10003497,Furniture,Tables,"Bevis Training Table, Adjustable Height",359.648,2,0.2,125.84799999999998,32.739,Medium,2014,40996,LATAM|MX-2014-142629,Not Returned
UP-2014-7220,2014-07-11,2014-07-12,Same Day,Jim Kriz,Home Office,Dnipropetrovs'k,Ukraine,EMEA,EMEA,OFF-TEN-10002835,Office Supplies,Storage,"Tenex Lockers, Industrial",204.63,1,0.0,57.269999999999996,29.43,Medium,2014,40997,EMEA|UP-2014-7220,Not Returned
US-2014-147704,2014-07-11,2014-07-17,Standard Class,Patrick Bzostek,Home Office,Buenos Aires,Argentina,LATAM,South,TEC-CO-10000956,Technology,Copiers,"Sharp Copy Machine, Laser",285.89183999999995,3,0.402,-43.98815999999997,26.722,Medium,2014,40998,LATAM|US-2014-147704,Not Returned
CA-2014-127460,2014-07-11,2014-07-15,Standard Class,Frank Gastineau,Home Office,Illinois,United States,US,Central,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",298.464,6,0.2,26.115600000000015,16.31,High,2014,40999,US|CA-2014-127460,Not Returned
RS-2014-9190,2014-07-11,2014-07-15,Standard Class,Stephanie Ulpright,Home Office,Irkutsk,Russia,EMEA,EMEA,TEC-HP -10004451,Technology,Copiers,"HP Ink, Laser",128.7,1,0.0,25.740000000000002,15.5,High,2014,41000,EMEA|RS-2014-9190,Not Returned
ES-2014-1102132,2014-07-11,2014-07-13,Second Class,Naresj Patel,Consumer,Catalonia,Spain,EU,South,OFF-BI-10000894,Office Supplies,Binders,"Avery Binder Covers, Clear",73.71,7,0.0,16.800000000000004,15.15,High,2014,41001,EU|ES-2014-1102132,Not Returned
IN-2014-10475,2014-07-11,2014-07-14,Second Class,Thea Hendricks,Consumer,Tamil Nadu,India,APAC,Central Asia,OFF-LA-10000707,Office Supplies,Labels,"Avery Removable Labels, Adjustable",43.2,5,0.0,1.2,12.88,Critical,2014,41002,APAC|IN-2014-10475,Not Returned
IN-2014-32091,2014-07-11,2014-07-15,Standard Class,Clytie Kelty,Consumer,Jiangxi,China,APAC,North Asia,FUR-FU-10000666,Furniture,Furnishings,"Rubbermaid Frame, Black",219.78000000000003,2,0.0,59.34,11.23,High,2014,41003,APAC|IN-2014-32091,Returned
SF-2014-5230,2014-07-11,2014-07-12,First Class,Muhammed MacIntyre,Corporate,Eastern Cape,South Africa,Africa,Africa,OFF-ACC-10000687,Office Supplies,Fasteners,"Accos Clamps, 12 Pack",112.86000000000001,6,0.0,18.0,10.96,High,2014,41004,Africa|SF-2014-5230,Not Returned
IN-2014-56920,2014-07-11,2014-07-18,Standard Class,Greg Maxwell,Corporate,Victoria,Australia,APAC,Oceania,FUR-FU-10004503,Furniture,Furnishings,"Tenex Photo Frame, Black",139.96800000000002,3,0.1,43.488,10.59,Medium,2014,41005,APAC|IN-2014-56920,Not Returned
IN-2014-32091,2014-07-11,2014-07-15,Standard Class,Clytie Kelty,Consumer,Jiangxi,China,APAC,North Asia,OFF-ST-10001824,Office Supplies,Storage,"Rogers Box, Single Width",72.0,3,0.0,4.32,10.21,High,2014,41006,APAC|IN-2014-32091,Returned
CA-2014-169012,2014-07-11,2014-07-15,Standard Class,Beth Fritzler,Corporate,Georgia,United States,US,South,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,41.910000000000004,3,0.0,10.896600000000003,9.75,High,2014,41007,US|CA-2014-169012,Not Returned
MX-2014-113894,2014-07-11,2014-07-16,Standard Class,Alice McCarthy,Corporate,Rio Grande do Sul,Brazil,LATAM,South,TEC-AC-10002170,Technology,Accessories,"Logitech Flash Drive, Programmable",64.02,3,0.0,5.76,9.748999999999999,High,2014,41008,LATAM|MX-2014-113894,Not Returned
MX-2014-113894,2014-07-11,2014-07-16,Standard Class,Alice McCarthy,Corporate,Rio Grande do Sul,Brazil,LATAM,South,OFF-AP-10002709,Office Supplies,Appliances,"Breville Coffee Grinder, White",80.0,2,0.0,16.0,9.469,High,2014,41009,LATAM|MX-2014-113894,Not Returned
RS-2014-9190,2014-07-11,2014-07-15,Standard Class,Stephanie Ulpright,Home Office,Irkutsk,Russia,EMEA,EMEA,TEC-HEW-10004522,Technology,Copiers,"Hewlett Copy Machine, Color",265.10999999999996,1,0.0,90.12,9.07,High,2014,41010,EMEA|RS-2014-9190,Not Returned
MX-2014-113894,2014-07-11,2014-07-16,Standard Class,Alice McCarthy,Corporate,Rio Grande do Sul,Brazil,LATAM,South,OFF-SU-10001683,Office Supplies,Supplies,"Kleencut Ruler, Steel",77.76000000000002,9,0.0,26.28,6.632,High,2014,41011,LATAM|MX-2014-113894,Not Returned
US-2014-137162,2014-07-11,2014-07-16,Standard Class,Russell Applegate,Consumer,Santo Domingo,Dominican Republic,LATAM,Caribbean,TEC-PH-10003368,Technology,Phones,"Samsung Signal Booster, Full Size",147.07200000000003,2,0.2,-7.3680000000000065,5.865,Medium,2014,41012,LATAM|US-2014-137162,Not Returned
US-2014-137162,2014-07-11,2014-07-16,Standard Class,Russell Applegate,Consumer,Santo Domingo,Dominican Republic,LATAM,Caribbean,OFF-AR-10003989,Office Supplies,Art,"Sanford Pencil Sharpener, Fluorescent",68.87999999999998,5,0.2,20.580000000000005,5.512,Medium,2014,41013,LATAM|US-2014-137162,Not Returned
ES-2014-1102132,2014-07-11,2014-07-13,Second Class,Naresj Patel,Consumer,Catalonia,Spain,EU,South,OFF-FA-10002350,Office Supplies,Fasteners,"OIC Staples, Assorted Sizes",26.370000000000005,3,0.0,9.99,5.25,High,2014,41014,EU|ES-2014-1102132,Not Returned
MX-2014-105445,2014-07-11,2014-07-15,Standard Class,Bryan Spruell,Home Office,Nuevo León,Mexico,LATAM,North,TEC-AC-10004620,Technology,Accessories,"Belkin Flash Drive, USB",84.29999999999998,3,0.0,22.74,5.128,Medium,2014,41015,LATAM|MX-2014-105445,Not Returned
IN-2014-82736,2014-07-11,2014-07-15,Standard Class,Ed Braxton,Corporate,Waikato,New Zealand,APAC,Oceania,OFF-SU-10002002,Office Supplies,Supplies,"Fiskars Scissors, Steel",90.24000000000001,4,0.0,30.599999999999998,5.03,Medium,2014,41016,APAC|IN-2014-82736,Not Returned
ES-2014-3986366,2014-07-11,2014-07-15,Standard Class,Eric Murdock,Consumer,England,United Kingdom,EU,North,OFF-SU-10002342,Office Supplies,Supplies,"Kleencut Scissors, Steel",108.45,5,0.0,6.45,4.89,Medium,2014,41017,EU|ES-2014-3986366,Not Returned
ES-2014-1102132,2014-07-11,2014-07-13,Second Class,Naresj Patel,Consumer,Catalonia,Spain,EU,South,OFF-SU-10002544,Office Supplies,Supplies,"Kleencut Box Cutter, Serrated",94.05,3,0.0,20.61,4.52,High,2014,41018,EU|ES-2014-1102132,Not Returned
IN-2014-79544,2014-07-11,2014-07-14,First Class,Justin Hirsh,Consumer,Yogyakarta,Indonesia,APAC,Southeast Asia,OFF-FA-10001045,Office Supplies,Fasteners,"Stockwell Staples, 12 Pack",15.645600000000002,3,0.47000000000000003,-11.534400000000002,3.21,High,2014,41019,APAC|IN-2014-79544,Not Returned
UP-2014-7220,2014-07-11,2014-07-12,Same Day,Jim Kriz,Home Office,Dnipropetrovs'k,Ukraine,EMEA,EMEA,TEC-MEM-10002919,Technology,Accessories,"Memorex Flash Drive, USB",29.61,1,0.0,2.64,2.72,Medium,2014,41020,EMEA|UP-2014-7220,Not Returned
ES-2014-3986366,2014-07-11,2014-07-15,Standard Class,Eric Murdock,Consumer,England,United Kingdom,EU,North,OFF-BI-10004448,Office Supplies,Binders,"Ibico Binder, Clear",29.879999999999995,2,0.0,2.64,2.45,Medium,2014,41021,EU|ES-2014-3986366,Not Returned
RS-2014-9190,2014-07-11,2014-07-15,Standard Class,Stephanie Ulpright,Home Office,Irkutsk,Russia,EMEA,EMEA,OFF-IBI-10000951,Office Supplies,Binders,"Ibico Binder Covers, Economy",13.649999999999999,1,0.0,1.8900000000000001,1.68,High,2014,41022,EMEA|RS-2014-9190,Not Returned
IN-2014-56920,2014-07-11,2014-07-18,Standard Class,Greg Maxwell,Corporate,Victoria,Australia,APAC,Oceania,OFF-LA-10004894,Office Supplies,Labels,"Hon Shipping Labels, Alphabetical",20.142,2,0.1,7.782,1.53,Medium,2014,41023,APAC|IN-2014-56920,Not Returned
IR-2014-7580,2014-07-11,2014-07-15,Standard Class,Justin Hirsh,Consumer,Kermanshah,Iran,EMEA,EMEA,OFF-WIL-10002233,Office Supplies,Binders,"Wilson Jones Index Tab, Durable",15.899999999999999,2,0.0,0.30000000000000004,1.36,High,2014,41024,EMEA|IR-2014-7580,Not Returned
MX-2014-135867,2014-07-11,2014-07-16,Standard Class,Raymond Buch,Consumer,Veracruz,Mexico,LATAM,North,OFF-LA-10002401,Office Supplies,Labels,"Avery Shipping Labels, Laser Printer Compatible",31.599999999999994,4,0.0,15.12,1.315,Medium,2014,41025,LATAM|MX-2014-135867,Returned
CA-2014-128629,2014-07-11,2014-07-15,Second Class,Becky Pak,Consumer,Georgia,United States,US,South,FUR-FU-10000771,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",18.84,3,0.0,7.912800000000001,1.03,High,2014,41026,US|CA-2014-128629,Not Returned
NI-2014-4850,2014-07-11,2014-07-15,Second Class,Anna Gayman,Consumer,Lagos,Nigeria,Africa,Africa,OFF-STA-10001636,Office Supplies,Art,"Stanley Markers, Water Color",15.228,2,0.7,-18.791999999999987,0.86,High,2014,41027,Africa|NI-2014-4850,Not Returned
MX-2014-113894,2014-07-11,2014-07-16,Standard Class,Alice McCarthy,Corporate,Rio Grande do Sul,Brazil,LATAM,South,OFF-LA-10002650,Office Supplies,Labels,"Novimex Removable Labels, Laser Printer Compatible",25.839999999999996,4,0.0,9.76,0.771,High,2014,41028,LATAM|MX-2014-113894,Not Returned
US-2014-137162,2014-07-11,2014-07-16,Standard Class,Russell Applegate,Consumer,Santo Domingo,Dominican Republic,LATAM,Caribbean,OFF-BI-10004428,Office Supplies,Binders,"Cardinal Binder, Clear",14.175999999999997,2,0.2,-1.063999999999999,0.708,Medium,2014,41029,LATAM|US-2014-137162,Not Returned
RO-2014-4730,2014-07-11,2014-07-17,Standard Class,Rob Haberlin,Consumer,Prahova,Romania,EMEA,EMEA,OFF-WIL-10000604,Office Supplies,Binders,"Wilson Jones Binder, Clear",24.96,2,0.0,1.98,0.7,Medium,2014,41030,EMEA|RO-2014-4730,Not Returned
IN-2014-82736,2014-07-11,2014-07-15,Standard Class,Ed Braxton,Corporate,Waikato,New Zealand,APAC,Oceania,OFF-BI-10002005,Office Supplies,Binders,"Acco Index Tab, Clear",17.16,2,0.0,2.04,0.69,Medium,2014,41031,APAC|IN-2014-82736,Not Returned
IN-2014-56920,2014-07-11,2014-07-18,Standard Class,Greg Maxwell,Corporate,Victoria,Australia,APAC,Oceania,OFF-LA-10000216,Office Supplies,Labels,"Novimex Round Labels, Alphabetical",5.481,1,0.1,0.2909999999999999,0.48,Medium,2014,41032,APAC|IN-2014-56920,Not Returned
IN-2014-56808,2014-07-12,2014-07-14,Second Class,Alex Grayson,Consumer,Jambi,Indonesia,APAC,Southeast Asia,OFF-AP-10001956,Office Supplies,Appliances,"Breville Refrigerator, Black",1722.2831999999999,4,0.17,539.4431999999999,430.04,Critical,2014,41033,APAC|IN-2014-56808,Not Returned
IN-2014-47449,2014-07-12,2014-07-13,First Class,Christina DeMoss,Consumer,Delhi,India,APAC,Central Asia,FUR-BO-10000288,Furniture,Bookcases,"Safco Classic Bookcase, Traditional",2190.75,5,0.0,65.7,327.55,Medium,2014,41034,APAC|IN-2014-47449,Not Returned
IT-2014-3541175,2014-07-12,2014-07-14,Second Class,Vivek Gonzalez,Consumer,Poitou-Charentes,France,EU,Central,TEC-MA-10001792,Technology,Machines,"Epson Inkjet, White",778.6935000000001,3,0.15,119.08349999999999,120.98,High,2014,41035,EU|IT-2014-3541175,Not Returned
IT-2014-3541175,2014-07-12,2014-07-14,Second Class,Vivek Gonzalez,Consumer,Poitou-Charentes,France,EU,Central,OFF-AP-10001169,Office Supplies,Appliances,"Cuisinart Microwave, White",746.8199999999999,3,0.1,8.280000000000015,95.81,High,2014,41036,EU|IT-2014-3541175,Not Returned
CA-2014-162012,2014-07-12,2014-07-19,Standard Class,Karen Bern,Corporate,California,United States,US,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,5,0.0,244.61549999999988,79.02,Medium,2014,41037,US|CA-2014-162012,Returned
EZ-2014-8670,2014-07-12,2014-07-14,Second Class,Julie Creighton,Corporate,Plzen,Czech Republic,EMEA,EMEA,FUR-ADV-10000847,Furniture,Furnishings,"Advantus Stacking Tray, Black",158.57999999999998,6,0.0,44.28,48.35,Critical,2014,41038,EMEA|EZ-2014-8670,Not Returned
EZ-2014-8670,2014-07-12,2014-07-14,Second Class,Julie Creighton,Corporate,Plzen,Czech Republic,EMEA,EMEA,OFF-SME-10001652,Office Supplies,Storage,"Smead Trays, Wire Frame",285.29999999999995,6,0.0,37.08,47.56,Critical,2014,41039,EMEA|EZ-2014-8670,Not Returned
IN-2014-47449,2014-07-12,2014-07-13,First Class,Christina DeMoss,Consumer,Delhi,India,APAC,Central Asia,FUR-CH-10004082,Furniture,Chairs,"Office Star Chairmat, Black",443.73,7,0.0,159.59999999999997,40.36,Medium,2014,41040,APAC|IN-2014-47449,Not Returned
CA-2014-156818,2014-07-12,2014-07-14,Second Class,Joy Daniels,Consumer,New York,United States,US,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,132.60000000000002,6,0.0,17.238000000000007,17.25,High,2014,41041,US|CA-2014-156818,Not Returned
CA-2014-162012,2014-07-12,2014-07-19,Standard Class,Karen Bern,Corporate,California,United States,US,West,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1,5,0.0,43.705999999999996,10.21,Medium,2014,41042,US|CA-2014-162012,Returned
IT-2014-3541175,2014-07-12,2014-07-14,Second Class,Vivek Gonzalez,Consumer,Poitou-Charentes,France,EU,Central,OFF-SU-10002379,Office Supplies,Supplies,"Fiskars Letter Opener, High Speed",109.32,4,0.0,4.32,8.84,High,2014,41043,EU|IT-2014-3541175,Not Returned
MX-2014-152163,2014-07-12,2014-07-17,Standard Class,Todd Sumrall,Corporate,Matagalpa,Nicaragua,LATAM,Central,OFF-EN-10004211,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Security-Tint",65.8,5,0.0,28.2,5.865,Medium,2014,41044,LATAM|MX-2014-152163,Not Returned
CA-2014-136623,2014-07-12,2014-07-17,Standard Class,Tom Stivers,Corporate,California,United States,US,West,TEC-PH-10000004,Technology,Phones,Belkin iPhone and iPad Lightning Cable,71.952,6,0.2,5.396399999999996,5.51,Medium,2014,41045,US|CA-2014-136623,Not Returned
EZ-2014-8670,2014-07-12,2014-07-14,Second Class,Julie Creighton,Corporate,Plzen,Czech Republic,EMEA,EMEA,OFF-NOV-10002952,Office Supplies,Labels,"Novimex Round Labels, Laser Printer Compatible",12.54,2,0.0,5.88,3.38,Critical,2014,41046,EMEA|EZ-2014-8670,Not Returned
MX-2014-152163,2014-07-12,2014-07-17,Standard Class,Todd Sumrall,Corporate,Matagalpa,Nicaragua,LATAM,Central,OFF-SU-10003991,Office Supplies,Supplies,"Fiskars Shears, Steel",62.720000000000006,2,0.0,30.080000000000002,3.3240000000000003,Medium,2014,41047,LATAM|MX-2014-152163,Not Returned
ID-2014-49381,2014-07-12,2014-07-17,Standard Class,Stephanie Phelps,Corporate,Jakarta,Indonesia,APAC,Southeast Asia,OFF-SU-10003343,Office Supplies,Supplies,"Fiskars Scissors, Serrated",42.1032,4,0.47000000000000003,-7.216800000000006,2.64,Medium,2014,41048,APAC|ID-2014-49381,Not Returned
SA-2014-1520,2014-07-12,2014-07-15,First Class,Beth Fritzler,Corporate,Ar Riyad,Saudi Arabia,EMEA,EMEA,OFF-CAR-10004229,Office Supplies,Binders,"Cardinal Index Tab, Clear",7.26,1,0.0,2.52,1.18,High,2014,41049,EMEA|SA-2014-1520,Not Returned
CA-2014-136623,2014-07-12,2014-07-17,Standard Class,Tom Stivers,Corporate,California,United States,US,West,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.800000000000004,5,0.2,9.312499999999998,1.15,Medium,2014,41050,US|CA-2014-136623,Not Returned
CA-2014-164959,2014-07-12,2014-07-16,Standard Class,Katherine Nockton,Corporate,California,United States,US,West,OFF-LA-10004272,Office Supplies,Labels,Avery 482,8.67,3,0.0,4.0749,1.11,High,2014,41051,US|CA-2014-164959,Not Returned
CA-2014-127656,2014-07-12,2014-07-18,Standard Class,Natalie Webber,Consumer,Iowa,United States,US,Central,OFF-AR-10001166,Office Supplies,Art,Staples,30.32,4,0.0,11.8248,0.84,Medium,2014,41052,US|CA-2014-127656,Not Returned
ES-2014-4308323,2014-07-13,2014-07-16,First Class,Marc Crier,Consumer,Pays de la Loire,France,EU,Central,TEC-MA-10002316,Technology,Machines,"Konica Printer, Durable",187.572,2,0.65,-192.9480000000001,14.04,Critical,2014,41053,EU|ES-2014-4308323,Not Returned
ES-2014-4308323,2014-07-13,2014-07-16,First Class,Marc Crier,Consumer,Pays de la Loire,France,EU,Central,OFF-BI-10003440,Office Supplies,Binders,"Avery Binder Covers, Economy",22.14,4,0.5,-8.46,7.77,Critical,2014,41054,EU|ES-2014-4308323,Not Returned
CA-2014-106047,2014-07-13,2014-07-19,Standard Class,Cari Schnelling,Consumer,Ohio,United States,US,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",3.816,1,0.2,1.1924999999999997,0.25,Medium,2014,41055,US|CA-2014-106047,Not Returned
ES-2014-5084020,2014-07-14,2014-07-18,Second Class,Michael Moore,Consumer,Pays de la Loire,France,EU,Central,TEC-PH-10002759,Technology,Phones,"Cisco Smart Phone, Cordless",1824.144,8,0.65,-1303.0560000000005,321.54,High,2014,41056,EU|ES-2014-5084020,Not Returned
MX-2014-130211,2014-07-14,2014-07-16,First Class,Bill Shonely,Corporate,São Paulo,Brazil,LATAM,South,TEC-CO-10003784,Technology,Copiers,"HP Fax Machine, Laser",997.8003999999999,5,0.002,327.9004,213.775,High,2014,41057,LATAM|MX-2014-130211,Not Returned
ES-2014-3179581,2014-07-14,2014-07-16,First Class,Dean Braden,Consumer,Madrid,Spain,EU,South,TEC-PH-10002935,Technology,Phones,"Samsung Smart Phone, VoIP",1717.848,3,0.1,-133.632,181.15,High,2014,41058,EU|ES-2014-3179581,Not Returned
ES-2014-3179581,2014-07-14,2014-07-16,First Class,Dean Braden,Consumer,Madrid,Spain,EU,South,TEC-CO-10002673,Technology,Copiers,"Brother Fax and Copier, Laser",574.47,3,0.0,143.54999999999998,89.89,High,2014,41059,EU|ES-2014-3179581,Not Returned
CA-2014-102155,2014-07-14,2014-07-18,Standard Class,Rick Reed,Corporate,Kansas,United States,US,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,360.38,2,0.0,93.6988,59.19,High,2014,41060,US|CA-2014-102155,Not Returned
ES-2014-1808409,2014-07-14,2014-07-16,Second Class,Jamie Kunitz,Consumer,Lazio,Italy,EU,South,FUR-BO-10003007,Furniture,Bookcases,"Ikea Stackable Bookrack, Metal",366.12,3,0.0,84.14999999999999,56.08,Medium,2014,41061,EU|ES-2014-1808409,Not Returned
MX-2014-132262,2014-07-14,2014-07-20,Standard Class,Henry MacAllister,Consumer,Guatemala,Guatemala,LATAM,Central,FUR-CH-10003883,Furniture,Chairs,"Office Star Swivel Stool, Set of Two",352.38,3,0.0,42.24,38.733,Low,2014,41062,LATAM|MX-2014-132262,Not Returned
ES-2014-5990473,2014-07-14,2014-07-20,Standard Class,Speros Goranitis,Consumer,Ile-de-France,France,EU,Central,OFF-AR-10001777,Office Supplies,Art,"Binney & Smith Sketch Pad, Water Color",346.5,7,0.0,114.24000000000001,27.71,Medium,2014,41063,EU|ES-2014-5990473,Not Returned
ES-2014-1808409,2014-07-14,2014-07-16,Second Class,Jamie Kunitz,Consumer,Lazio,Italy,EU,South,TEC-CO-10000178,Technology,Copiers,"Hewlett Ink, Laser",446.03999999999996,3,0.0,53.46,26.53,Medium,2014,41064,EU|ES-2014-1808409,Not Returned
MO-2014-6030,2014-07-14,2014-07-16,First Class,Tony Molinari,Consumer,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa,OFF-BIC-10003841,Office Supplies,Art,"BIC Canvas, Water Color",113.76,2,0.0,1.08,24.67,Critical,2014,41065,Africa|MO-2014-6030,Not Returned
ES-2014-3179581,2014-07-14,2014-07-16,First Class,Dean Braden,Consumer,Madrid,Spain,EU,South,OFF-AP-10004665,Office Supplies,Appliances,"Hamilton Beach Coffee Grinder, Red",170.64,4,0.0,20.4,18.63,High,2014,41066,EU|ES-2014-3179581,Not Returned
IN-2014-25161,2014-07-14,2014-07-20,Standard Class,Maurice Satty,Consumer,Western Australia,Australia,APAC,Oceania,OFF-SU-10001686,Office Supplies,Supplies,"Kleencut Trimmer, Easy Grip",116.23499999999999,3,0.1,10.305,18.08,Low,2014,41067,APAC|IN-2014-25161,Not Returned
AU-2014-800,2014-07-14,2014-07-16,First Class,George Bell,Corporate,Carinthia,Austria,EMEA,EMEA,OFF-BOS-10000557,Office Supplies,Art,"Boston Pens, Easy-Erase",86.94,6,0.0,28.620000000000005,17.09,High,2014,41068,EMEA|AU-2014-800,Not Returned
ES-2014-2683298,2014-07-14,2014-07-19,Standard Class,Toby Ritter,Consumer,North Rhine-Westphalia,Germany,EU,Central,OFF-AR-10000467,Office Supplies,Art,"Sanford Markers, Fluorescent",220.58999999999997,9,0.0,88.02,15.93,Medium,2014,41069,EU|ES-2014-2683298,Not Returned
MX-2014-130211,2014-07-14,2014-07-16,First Class,Bill Shonely,Corporate,São Paulo,Brazil,LATAM,South,FUR-CH-10001374,Furniture,Chairs,"Novimex Steel Folding Chair, Black",106.39999999999998,2,0.0,47.88,13.866,High,2014,41070,LATAM|MX-2014-130211,Not Returned
MO-2014-6030,2014-07-14,2014-07-16,First Class,Tony Molinari,Consumer,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa,OFF-BOS-10002558,Office Supplies,Art,"Boston Pencil Sharpener, Easy-Erase",30.21,1,0.0,4.83,11.86,Critical,2014,41071,Africa|MO-2014-6030,Not Returned
SG-2014-5470,2014-07-14,2014-07-21,Standard Class,Arthur Wiediger,Home Office,Dakar,Senegal,Africa,Africa,OFF-GLO-10001348,Office Supplies,Envelopes,"GlobeWeis Manila Envelope, Security-Tint",119.16,4,0.0,1.08,11.75,Medium,2014,41072,Africa|SG-2014-5470,Not Returned
MX-2014-132262,2014-07-14,2014-07-20,Standard Class,Henry MacAllister,Consumer,Guatemala,Guatemala,LATAM,Central,FUR-CH-10002846,Furniture,Chairs,"Hon Steel Folding Chair, Black",105.32000000000001,2,0.0,25.24,11.208,Low,2014,41073,LATAM|MX-2014-132262,Not Returned
ID-2014-44768,2014-07-14,2014-07-17,Second Class,Neoma Murray,Consumer,Australian Capital Territory,Australia,APAC,Oceania,OFF-EN-10000328,Office Supplies,Envelopes,"Kraft Business Envelopes, Set of 50",95.904,8,0.4,-3.216000000000008,10.47,Medium,2014,41074,APAC|ID-2014-44768,Not Returned
IN-2014-38937,2014-07-14,2014-07-15,First Class,Ross DeVincentis,Home Office,Henan,China,APAC,North Asia,OFF-LA-10002674,Office Supplies,Labels,"Harbour Creations Color Coded Labels, 5000 Label Set",93.03,7,0.0,5.46,10.2,High,2014,41075,APAC|IN-2014-38937,Not Returned
MO-2014-6030,2014-07-14,2014-07-16,First Class,Tony Molinari,Consumer,Rabat-Salé-Zemmour-Zaer,Morocco,Africa,Africa,OFF-NOV-10004680,Office Supplies,Labels,"Novimex Shipping Labels, Laser Printer Compatible",43.919999999999995,4,0.0,19.32,10.05,Critical,2014,41076,Africa|MO-2014-6030,Not Returned
